file,chi2,convergence,niter,neval,regPen,prior,regul,mu,gamma,tau,wavemin,wavemax,spectral_feature
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO2-0-wave-2.2934-2.298um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.2934-2.298_regul-hyperbolic_mu-100000.0_tau-1.0_fov-44_pixSc-0.7.fits,33.89435631237,True,319,405,0.01255293258369,Dirac,hyperbolic,100000.0,,1.0,2.2934,2.298,CO2-0
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-0.0_gamma-1.0_fov-44_pixSc-0.7.fits,72.37512381464,True,2926,3230,0.0,Dirac,compactness,0.0,1.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-0.0_gamma-50.5_fov-44_pixSc-0.7.fits,72.37512381464,True,2926,3230,0.0,Dirac,compactness,0.0,50.5,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-0.0_gamma-100.0_fov-44_pixSc-0.7.fits,72.37512381464,True,2926,3230,0.0,Dirac,compactness,0.0,100.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-1.0_gamma-1.0_fov-44_pixSc-0.7.fits,72.37512682907,True,2586,2828,1.388598454915,Dirac,compactness,1.0,1.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-1.0_gamma-50.5_fov-44_pixSc-0.7.fits,72.37512382464,True,1965,2170,0.1007066432541,Dirac,compactness,1.0,50.5,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-1.0_gamma-100.0_fov-44_pixSc-0.7.fits,72.37512382527,True,2720,2963,0.1003285308343,Dirac,compactness,1.0,100.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-316.22776601683796_gamma-1.0_fov-44_pixSc-0.7.fits,72.47426068503,True,2045,2241,0.6999001268264,Dirac,compactness,316.22776601683796,1.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-316.22776601683796_gamma-50.5_fov-44_pixSc-0.7.fits,72.37644968798,True,667,751,0.09170933005779,Dirac,compactness,316.22776601683796,50.5,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-316.22776601683796_gamma-100.0_fov-44_pixSc-0.7.fits,72.37644738468,True,295,339,0.09135468872473,Dirac,compactness,316.22776601683796,100.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-100000.0_gamma-1.0_fov-44_pixSc-0.7.fits,76.41530245201,True,601,663,0.2049180877897,Dirac,compactness,100000.0,1.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-100000.0_gamma-50.5_fov-44_pixSc-0.7.fits,72.96283956301,True,448,499,0.03764569725978,Dirac,compactness,100000.0,50.5,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-compactness_mu-100000.0_gamma-100.0_fov-44_pixSc-0.7.fits,72.95992467835,True,403,440,0.03755239421867,Dirac,compactness,100000.0,100.0,,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-0.0_tau-1e-06_fov-44_pixSc-0.7.fits,72.37512381464,True,2926,3230,0.0,Dirac,hyperbolic,0.0,,1e-06,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-0.0_tau-0.0001_fov-44_pixSc-0.7.fits,72.37512381464,True,2926,3230,0.0,Dirac,hyperbolic,0.0,,0.0001,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-0.0_tau-0.01_fov-44_pixSc-0.7.fits,72.37512381464,True,2926,3230,0.0,Dirac,hyperbolic,0.0,,0.01,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-0.0_tau-1.0_fov-44_pixSc-0.7.fits,72.37512381464,True,2926,3230,0.0,Dirac,hyperbolic,0.0,,1.0,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-1.0_tau-1e-06_fov-44_pixSc-0.7.fits,72.37512469115,True,3351,3647,2.736695580899,Dirac,hyperbolic,1.0,,1e-06,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-1.0_tau-0.0001_fov-44_pixSc-0.7.fits,72.37512471776,True,2171,2356,2.726144191441,Dirac,hyperbolic,1.0,,0.0001,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-1.0_tau-0.01_fov-44_pixSc-0.7.fits,72.37512457357,True,1893,2066,2.363372694231,Dirac,hyperbolic,1.0,,0.01,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-1.0_tau-1.0_fov-44_pixSc-0.7.fits,72.37512387537,True,3301,3620,0.1463546006557,Dirac,hyperbolic,1.0,,1.0,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-316.22776601683796_tau-1e-06_fov-44_pixSc-0.7.fits,72.56191040662,True,1361,1433,1.367804112977,Dirac,hyperbolic,316.22776601683796,,1e-06,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-316.22776601683796_tau-0.0001_fov-44_pixSc-0.7.fits,72.56174295947,True,1154,1260,1.356566067839,Dirac,hyperbolic,316.22776601683796,,0.0001,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-44_pixSc-0.7.fits,72.56355459122,True,812,893,0.9707300054543,Dirac,hyperbolic,316.22776601683796,,0.01,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-44_pixSc-0.7.fits,72.38288953709,True,272,374,0.1009739286429,Dirac,hyperbolic,316.22776601683796,,1.0,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-44_pixSc-0.7.fits,75.44051036872,True,2974,3050,0.7880061313173,Dirac,hyperbolic,100000.0,,1e-06,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-44_pixSc-0.7.fits,75.07742069247,True,1056,1116,0.7731740782283,Dirac,hyperbolic,100000.0,,0.0001,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-100000.0_tau-0.01_fov-44_pixSc-0.7.fits,75.7515943012,True,154,202,0.4358220493365,Dirac,hyperbolic,100000.0,,0.01,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO3-1-wave-2.322-2.324um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.322-2.324_regul-hyperbolic_mu-100000.0_tau-1.0_fov-44_pixSc-0.7.fits,73.11470194282,True,185,222,0.01016199589312,Dirac,hyperbolic,100000.0,,1.0,2.322,2.324,CO3-1
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-0.0_gamma-1.0_fov-44_pixSc-0.7.fits,27.48722646781,True,28,50,0.0,Dirac,compactness,0.0,1.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-0.0_gamma-50.5_fov-44_pixSc-0.7.fits,27.48722646781,True,28,50,0.0,Dirac,compactness,0.0,50.5,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-0.0_gamma-100.0_fov-44_pixSc-0.7.fits,27.48722646781,True,28,50,0.0,Dirac,compactness,0.0,100.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-1.0_gamma-1.0_fov-44_pixSc-0.7.fits,27.48723892129,True,1565,1721,1.3661989204,Dirac,compactness,1.0,1.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-1.0_gamma-50.5_fov-44_pixSc-0.7.fits,27.48723366546,True,28,50,0.0930340152434,Dirac,compactness,1.0,50.5,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-1.0_gamma-100.0_fov-44_pixSc-0.7.fits,27.48723366548,True,48,82,0.09265895080949,Dirac,compactness,1.0,100.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-316.22776601683796_gamma-1.0_fov-44_pixSc-0.7.fits,27.54463640911,True,2185,2395,0.9189568348307,Dirac,compactness,316.22776601683796,1.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-316.22776601683796_gamma-50.5_fov-44_pixSc-0.7.fits,27.48741619753,True,345,406,0.08789391848354,Dirac,compactness,316.22776601683796,50.5,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-316.22776601683796_gamma-100.0_fov-44_pixSc-0.7.fits,27.48741514445,True,220,259,0.08754077284608,Dirac,compactness,316.22776601683796,100.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-100000.0_gamma-1.0_fov-44_pixSc-0.7.fits,31.00464544444,True,649,704,0.2084265309709,Dirac,compactness,100000.0,1.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-100000.0_gamma-50.5_fov-44_pixSc-0.7.fits,28.03946918734,True,339,375,0.03749323505758,Dirac,compactness,100000.0,50.5,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-compactness_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-compactness_mu-100000.0_gamma-100.0_fov-44_pixSc-0.7.fits,28.03783939204,True,298,327,0.03738458386488,Dirac,compactness,100000.0,100.0,,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-0.0_tau-1e-06_fov-44_pixSc-0.7.fits,27.48722646781,True,28,50,0.0,Dirac,hyperbolic,0.0,,1e-06,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-0.0_tau-0.0001_fov-44_pixSc-0.7.fits,27.48722646781,True,28,50,0.0,Dirac,hyperbolic,0.0,,0.0001,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-0.0_tau-0.01_fov-44_pixSc-0.7.fits,27.48722646781,True,28,50,0.0,Dirac,hyperbolic,0.0,,0.01,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-0.0_tau-1.0_fov-44_pixSc-0.7.fits,27.48722646781,True,28,50,0.0,Dirac,hyperbolic,0.0,,1.0,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-1.0_tau-1e-06_fov-44_pixSc-0.7.fits,27.48724606648,True,420,474,2.589279055735,Dirac,hyperbolic,1.0,,1e-06,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-1.0_tau-0.0001_fov-44_pixSc-0.7.fits,27.48722801367,True,1082,1215,2.496056148024,Dirac,hyperbolic,1.0,,0.0001,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-1.0_tau-0.01_fov-44_pixSc-0.7.fits,27.48724587109,True,149,179,2.214309901772,Dirac,hyperbolic,1.0,,0.01,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-1.0_tau-1.0_fov-44_pixSc-0.7.fits,27.48722648125,True,1512,1647,0.1163132325073,Dirac,hyperbolic,1.0,,1.0,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-316.22776601683796_tau-1e-06_fov-44_pixSc-0.7.fits,27.60629321702,True,1269,1362,1.679831520786,Dirac,hyperbolic,316.22776601683796,,1e-06,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-316.22776601683796_tau-0.0001_fov-44_pixSc-0.7.fits,27.60696836584,True,1019,1122,1.665321597504,Dirac,hyperbolic,316.22776601683796,,0.0001,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-44_pixSc-0.7.fits,27.60576789409,True,982,1094,1.288396219283,Dirac,hyperbolic,316.22776601683796,,0.01,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-44_pixSc-0.7.fits,27.4883178687,True,34,55,0.1084369724449,Dirac,hyperbolic,316.22776601683796,,1.0,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-44_pixSc-0.7.fits,30.6832013745,True,4188,4300,0.7760565889665,Dirac,hyperbolic,100000.0,,1e-06,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-44_pixSc-0.7.fits,30.3867548734,True,497,535,0.757388148919,Dirac,hyperbolic,100000.0,,0.0001,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-100000.0_tau-0.01_fov-44_pixSc-0.7.fits,30.79715151449,True,134,168,0.4141036409378,Dirac,hyperbolic,100000.0,,0.01,2.3525,2.3555,CO4-2
/home/rtc/Documents/rtpav/image_reco/GRAVITY_K/MIRA_prior-Dirac_CO4-2-wave-2.3525-2.3555um-reg-hyperbolic_fov44_pixSc0.7/imageReco_GRAVITY_K_prior-Dirac_wave-2.3525-2.3555_regul-hyperbolic_mu-100000.0_tau-1.0_fov-44_pixSc-0.7.fits,28.20303390916,True,216,408,0.01132531661749,Dirac,hyperbolic,100000.0,,1.0,2.3525,2.3555,CO4-2
