file,chi2,convergence,niter,neval,regPen,prior,regul,mu,gamma,tau,wavemin,wavemax
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-1.0_tau-0.01_fov-352_pixSc-2.8.fits,0.4935495962523,True,1316,1408,2.774658049701,Dirac,hyperbolic,1,,0.01,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-1.0_tau-1.0_fov-352_pixSc-2.8.fits,0.4935418083544,True,1139,1263,0.6599894610245,Dirac,hyperbolic,1,,1,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-17.78279410038923_tau-1e-06_fov-352_pixSc-2.8.fits,0.4977617310255,True,1818,1900,3.273826747453,Dirac,hyperbolic,17.7827941003892,,1E-06,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-17.78279410038923_tau-0.0001_fov-352_pixSc-2.8.fits,0.4978946632448,True,1568,1675,3.224186524772,Dirac,hyperbolic,17.7827941003892,,0.0001,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-17.78279410038923_tau-0.01_fov-352_pixSc-2.8.fits,0.4968431520042,True,1097,1178,2.437823968114,Dirac,hyperbolic,17.7827941003892,,0.01,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-17.78279410038923_tau-1.0_fov-352_pixSc-2.8.fits,0.4948488044728,True,895,1089,0.5356337920672,Dirac,hyperbolic,17.7827941003892,,1,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-316.22776601683796_tau-1e-06_fov-352_pixSc-2.8.fits,0.6190152982894,True,1166,1182,1.852385644786,Dirac,hyperbolic,316.227766016838,,1E-06,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-316.22776601683796_tau-0.0001_fov-352_pixSc-2.8.fits,0.6272542086939,True,7,57,1.745586514623,Dirac,hyperbolic,316.227766016838,,0.0001,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-316.22776601683796_tau-0.01_fov-352_pixSc-2.8.fits,0.5921730610084,True,285,336,1.323764788024,Dirac,hyperbolic,316.227766016838,,0.01,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-316.22776601683796_tau-1.0_fov-352_pixSc-2.8.fits,0.5279862494101,True,1,1,0.157918924513,Dirac,hyperbolic,316.227766016838,,1,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-5623.413251903491_tau-1e-06_fov-352_pixSc-2.8.fits,2.168246733788,True,1067,1109,1.194555225628,Dirac,hyperbolic,5623.41325190349,,1E-06,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-5623.413251903491_tau-0.0001_fov-352_pixSc-2.8.fits,2.065285288006,True,727,786,1.088569958055,Dirac,hyperbolic,5623.41325190349,,0.0001,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-5623.413251903491_tau-0.01_fov-352_pixSc-2.8.fits,1.906846758259,True,200,243,0.7496065523386,Dirac,hyperbolic,5623.41325190349,,0.01,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-5623.413251903491_tau-1.0_fov-352_pixSc-2.8.fits,0.7294312042828,True,338,483,0.05991613911475,Dirac,hyperbolic,5623.41325190349,,1,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-100000.0_tau-1e-06_fov-352_pixSc-2.8.fits,63.35920072532,True,2,23,0.06319329649907,Dirac,hyperbolic,100000,,1E-06,8.5,9
